,id,MD5,Type,NP,Answer,RT,Item,Correct
1824,1638194239,255f5d01f02544a22902ef0f82771960,ok,собирать яблоки,Да,1157.0,собирать,1.0
1825,1638194239,255f5d01f02544a22902ef0f82771960,fil,приказать внимание,Нет,1143.0,приказать,1.0
1826,1638194239,255f5d01f02544a22902ef0f82771960,llm,ударить по колену,Да,1368.0,ударить,1.0
1827,1638194239,255f5d01f02544a22902ef0f82771960,llb,снять капюшон,Да,1608.0,снять,1.0
1828,1638194239,255f5d01f02544a22902ef0f82771960,fil,лечить одежду,Нет,1582.0,лечить,1.0
1829,1638194239,255f5d01f02544a22902ef0f82771960,llm,выйти из библиотеки,Да,1322.0,выйти,1.0
1830,1638194239,255f5d01f02544a22902ef0f82771960,ok,наслаждаться погодой,Да,1239.0,наслаждаться,1.0
1831,1638194239,255f5d01f02544a22902ef0f82771960,ok,делать массаж,Да,2837.0,делать,1.0
1832,1638194239,255f5d01f02544a22902ef0f82771960,fil,выражать ранец,Нет,2352.0,выражать,1.0
1833,1638194239,255f5d01f02544a22902ef0f82771960,ok,писать сочинение,Да,1295.0,писать,1.0
1834,1638194239,255f5d01f02544a22902ef0f82771960,fil,терроризировать тумбочку,Нет,2890.0,терроризировать,1.0
1835,1638194239,255f5d01f02544a22902ef0f82771960,fil,клянчить тревогу,Нет,1780.0,клянчить,1.0
1836,1638194239,255f5d01f02544a22902ef0f82771960,lhm,идти к выходу,Да,1076.0,идти,1.0
1837,1638194239,255f5d01f02544a22902ef0f82771960,lb,кидать клич,Да,1097.0,кидать,1.0
1838,1638194239,255f5d01f02544a22902ef0f82771960,fil,лупить проблему,Нет,1944.0,лупить,1.0
1839,1638194239,255f5d01f02544a22902ef0f82771960,fil,оскорбить зонтик,Нет,1565.0,оскорбить,1.0
1840,1638194239,255f5d01f02544a22902ef0f82771960,hm,разогревать мышцы,Да,1288.0,разогревать,1.0
1841,1638194239,255f5d01f02544a22902ef0f82771960,hb,дать сигнал,Да,1259.0,дать,1.0
1842,1638194239,255f5d01f02544a22902ef0f82771960,fil,развеселить батарею,Нет,1026.0,развеселить,1.0
1843,1638194239,255f5d01f02544a22902ef0f82771960,fil,дёргать за терпение,Нет,1482.0,дёргать,1.0
1844,1638194239,255f5d01f02544a22902ef0f82771960,fil,танцевать картину,Нет,1465.0,танцевать,1.0
1845,1638194239,255f5d01f02544a22902ef0f82771960,lhb,нести груз,Да,1034.0,нести,1.0
1846,1638194239,255f5d01f02544a22902ef0f82771960,fil,лежать на потолке,Нет,2036.0,лежать,1.0
1847,1638194239,255f5d01f02544a22902ef0f82771960,hb,брать реванш,Да,1214.0,брать,1.0
1848,1638194239,255f5d01f02544a22902ef0f82771960,fil,душить стул,Нет,1194.0,душить,1.0
1849,1638194239,255f5d01f02544a22902ef0f82771960,lb,погасить штраф,Да,1286.0,погасить,1.0
1850,1638194239,255f5d01f02544a22902ef0f82771960,lhm,наполнять стакан,Да,1224.0,наполнять,1.0
1851,1638194239,255f5d01f02544a22902ef0f82771960,fil,испечь печаль,Нет,1025.0,испечь,1.0
1852,1638194239,255f5d01f02544a22902ef0f82771960,fil,возбуждать стену,Нет,1344.0,возбуждать,1.0
1853,1638194239,255f5d01f02544a22902ef0f82771960,llb,вызвать дочку,Да,1115.0,вызвать,1.0
1854,1638194239,255f5d01f02544a22902ef0f82771960,lm,вертеть мужем,Да,2029.0,вертеть,1.0
1855,1638194239,255f5d01f02544a22902ef0f82771960,lhb,вести человека,Да,1380.0,вести,1.0
1856,1638194239,255f5d01f02544a22902ef0f82771960,fil,одеть ванну,Нет,1470.0,одеть,1.0
1857,1638194239,255f5d01f02544a22902ef0f82771960,ok,скушать ужин,Да,1813.0,скушать,1.0
1858,1638194239,255f5d01f02544a22902ef0f82771960,hm,забирать энергию,Да,1808.0,забирать,1.0
1859,1638194239,255f5d01f02544a22902ef0f82771960,fil,обедать печалью,Нет,2079.0,обедать,1.0
1860,1638194239,255f5d01f02544a22902ef0f82771960,ok,смотреть на облака,Да,1125.0,смотреть,1.0
1861,1638194239,255f5d01f02544a22902ef0f82771960,fil,испугать банкомат,Нет,1071.0,испугать,1.0
1862,1638194239,255f5d01f02544a22902ef0f82771960,fil,молчать комплименты,Нет,1245.0,молчать,1.0
1863,1638194239,255f5d01f02544a22902ef0f82771960,llb,разбить тарелку,Да,1126.0,разбить,1.0
1864,1638194239,255f5d01f02544a22902ef0f82771960,lm,копить злость,Да,1054.0,копить,1.0
1865,1638194239,255f5d01f02544a22902ef0f82771960,fil,вылить квартиру,Нет,1326.0,вылить,1.0
1866,1638194239,255f5d01f02544a22902ef0f82771960,fil,смотреть ушами,Нет,2579.0,смотреть,1.0
1867,1638194239,255f5d01f02544a22902ef0f82771960,lhb,взять книгу,Да,789.0,взять,1.0
1868,1638194239,255f5d01f02544a22902ef0f82771960,llm,сражаться с воинами,Да,2594.0,сражаться,1.0
1869,1638194239,255f5d01f02544a22902ef0f82771960,fil,разозлить матрас,Нет,1136.0,разозлить,1.0
1870,1638194239,255f5d01f02544a22902ef0f82771960,fil,свисать с пола,Нет,2085.0,свисать,1.0
1871,1638194239,255f5d01f02544a22902ef0f82771960,lb,держать вахту,Да,1172.0,держать,1.0
1872,1638194239,255f5d01f02544a22902ef0f82771960,fil,разорвать тревогу,Нет,1375.0,разорвать,1.0
1873,1638194239,255f5d01f02544a22902ef0f82771960,lhm,резать хлеб,Да,1275.0,резать,1.0
1874,1638194239,255f5d01f02544a22902ef0f82771960,fil,отвечать на табуретку,Нет,933.0,отвечать,1.0
1875,1638194239,255f5d01f02544a22902ef0f82771960,hm,потерять покой,Да,1879.0,потерять,1.0
1876,1638194239,255f5d01f02544a22902ef0f82771960,ok,покупать продукты,Да,1050.0,покупать,1.0
1877,1638194239,255f5d01f02544a22902ef0f82771960,fil,везти слово,Нет,949.0,везти,1.0
1878,1638194239,255f5d01f02544a22902ef0f82771960,lm,уронить голову,Да,1637.0,уронить,1.0
1879,1638194239,255f5d01f02544a22902ef0f82771960,fil,нажимать рыбу,Нет,1115.0,нажимать,1.0
1880,1638194239,255f5d01f02544a22902ef0f82771960,hb,крутить роман,Да,1710.0,крутить,1.0
1881,1638194239,255f5d01f02544a22902ef0f82771960,lm,бить по психике,Да,1463.0,бить,1.0
1882,1638194239,255f5d01f02544a22902ef0f82771960,fil,враждовать с ковром,Нет,1537.0,враждовать,1.0
1883,1638194239,255f5d01f02544a22902ef0f82771960,fil,слушать глазами,Нет,1759.0,слушать,1.0
1884,1638194239,255f5d01f02544a22902ef0f82771960,ok,кормить курицу,Да,1229.0,кормить,1.0
1885,1638194239,255f5d01f02544a22902ef0f82771960,fil,говорить диванами,Нет,1701.0,говорить,1.0
1886,1638194239,255f5d01f02544a22902ef0f82771960,llb,развязать ленту,Да,1829.0,развязать,1.0
1887,1638194239,255f5d01f02544a22902ef0f82771960,lhm,бродить по коридорам,Да,1334.0,бродить,1.0
1888,1638194239,255f5d01f02544a22902ef0f82771960,fil,съесть статую,Нет,4964.0,съесть,1.0
1889,1638194239,255f5d01f02544a22902ef0f82771960,lb,оставить рубец,Да,1318.0,оставить,1.0
1890,1638194239,255f5d01f02544a22902ef0f82771960,fil,жить в десерте,Нет,1346.0,жить,1.0
1891,1638194239,255f5d01f02544a22902ef0f82771960,ok,спорить с папой,Да,1746.0,спорить,1.0
1892,1638194239,255f5d01f02544a22902ef0f82771960,fil,избить траву,Нет,1593.0,избить,1.0
1893,1638194239,255f5d01f02544a22902ef0f82771960,hb,поднять крик,Да,1117.0,поднять,1.0
1894,1638194239,255f5d01f02544a22902ef0f82771960,fil,вдохнуть кошелёк,Нет,1286.0,вдохнуть,1.0
1895,1638194239,255f5d01f02544a22902ef0f82771960,fil,подметать обсуждение,Нет,2198.0,подметать,1.0
1896,1638194239,255f5d01f02544a22902ef0f82771960,fil,вышивать воду,Нет,1299.0,вышивать,1.0
1897,1638194239,255f5d01f02544a22902ef0f82771960,ok,говорить неправду,Да,1473.0,говорить,1.0
1898,1638194239,255f5d01f02544a22902ef0f82771960,llm,двигаться к библиотеке,Да,1309.0,двигаться,1.0
1899,1638194239,255f5d01f02544a22902ef0f82771960,fil,вылечить погоду,Нет,1350.0,вылечить,1.0
1900,1638194239,255f5d01f02544a22902ef0f82771960,fil,бежать по потолку,Нет,1620.0,бежать,1.0
1901,1638194239,255f5d01f02544a22902ef0f82771960,metaphor,сладкая слава,Да,1618.0,сладкая,1.0
1902,1638194239,255f5d01f02544a22902ef0f82771960,filler_no,компетентный грот,Нет,1764.0,компетентный,1.0
1903,1638194239,255f5d01f02544a22902ef0f82771960,metaphor,горячая битва,Да,1039.0,горячая,1.0
1904,1638194239,255f5d01f02544a22902ef0f82771960,filler_no,отсталый снег,Нет,1038.0,отсталый,1.0
1905,1638194239,255f5d01f02544a22902ef0f82771960,filler_no,торопливый комок,Нет,1522.0,торопливый,1.0
1906,1638194239,255f5d01f02544a22902ef0f82771960,filler_no,литровый диван,Нет,1178.0,литровый,1.0
1907,1638194239,255f5d01f02544a22902ef0f82771960,literal_b,крепкие зубы,Да,925.0,крепкие,1.0
1908,1638194239,255f5d01f02544a22902ef0f82771960,literal_b,лёгкая куртка,Да,1114.0,лёгкая,1.0
1909,1638194239,255f5d01f02544a22902ef0f82771960,filler_no,честный крюк,Нет,1178.0,честный,1.0
1910,1638194239,255f5d01f02544a22902ef0f82771960,filler_yes,деревянная лавочка,Да,1489.0,деревянная,1.0
1911,1638194239,255f5d01f02544a22902ef0f82771960,filler_no,цветущая помада,Нет,2054.0,цветущая,1.0
1912,1638194239,255f5d01f02544a22902ef0f82771960,filler_yes,апельсиновый сок,Да,1478.0,апельсиновый,1.0
1913,1638194239,255f5d01f02544a22902ef0f82771960,filler_yes,тёплая погода,Да,1681.0,тёплая,1.0
1914,1638194239,255f5d01f02544a22902ef0f82771960,filler_yes,хороший ученик,Да,1775.0,хороший,1.0
1915,1638194239,255f5d01f02544a22902ef0f82771960,filler_no,хвойная сплетня,Нет,1098.0,хвойная,1.0
1916,1638194239,255f5d01f02544a22902ef0f82771960,filler_no,консервная пьеса,Нет,1282.0,консервная,1.0
1917,1638194239,255f5d01f02544a22902ef0f82771960,filler_yes,гнилой томат,Да,1820.0,гнилой,1.0
1918,1638194239,255f5d01f02544a22902ef0f82771960,bleaching,тяжёлый кашель,Да,1378.0,тяжёлый,1.0
1919,1638194239,255f5d01f02544a22902ef0f82771960,bleaching,дикий негатив,Да,1601.0,дикий,1.0
1920,1638194239,255f5d01f02544a22902ef0f82771960,literal_b,безумные учёные,Да,1369.0,безумные,1.0
1921,1638194239,255f5d01f02544a22902ef0f82771960,filler_no,влиятельный сад,Нет,1135.0,влиятельный,1.0
1922,1638194239,255f5d01f02544a22902ef0f82771960,filler_no,благодарная карета,Нет,2235.0,благодарная,1.0
1923,1638194239,255f5d01f02544a22902ef0f82771960,filler_no,гордый мрамор,Да,1742.0,гордый,0.0
1924,1638194239,255f5d01f02544a22902ef0f82771960,metaphor,грязная ложь,Да,1063.0,грязная,1.0
1925,1638194239,255f5d01f02544a22902ef0f82771960,filler_no,талантливый пирог,Нет,2472.0,талантливый,1.0
1926,1638194239,255f5d01f02544a22902ef0f82771960,filler_yes,быстрый транспорт,Да,1127.0,быстрый,1.0
1927,1638194239,255f5d01f02544a22902ef0f82771960,filler_no,талый туризм,Нет,1162.0,талый,1.0
1928,1638194239,255f5d01f02544a22902ef0f82771960,filler_no,бюджетный вирус,Нет,1827.0,бюджетный,1.0
1929,1638194239,255f5d01f02544a22902ef0f82771960,filler_yes,свежие новости,Да,1200.0,свежие,1.0
1930,1638194239,255f5d01f02544a22902ef0f82771960,filler_no,хоровой арбуз,Нет,949.0,хоровой,1.0
1931,1638194239,255f5d01f02544a22902ef0f82771960,literal_m,острые ножи,Да,1424.0,острые,1.0
1932,1638194239,255f5d01f02544a22902ef0f82771960,filler_no,ядовитый престиж,Нет,2990.0,ядовитый,1.0
1933,1638194239,255f5d01f02544a22902ef0f82771960,literal_m,горький вкус,Да,883.0,горький,1.0
1934,1638194239,255f5d01f02544a22902ef0f82771960,filler_no,здравый паспорт,Нет,1181.0,здравый,1.0
1935,1638194239,255f5d01f02544a22902ef0f82771960,filler_no,выпускной цвет,Нет,2745.0,выпускной,1.0
1936,1638194239,255f5d01f02544a22902ef0f82771960,filler_no,мозговая сирень,Нет,1830.0,мозговая,1.0
1937,1638194239,255f5d01f02544a22902ef0f82771960,filler_yes,захватывающая книга,Да,1353.0,захватывающая,1.0
1938,1638194239,255f5d01f02544a22902ef0f82771960,filler_no,ликующая печь,Нет,2343.0,ликующая,1.0
1939,1638194239,255f5d01f02544a22902ef0f82771960,literal_m,холодный склад,Да,1792.0,холодный,1.0
1940,1638194239,255f5d01f02544a22902ef0f82771960,filler_no,усатая корзина,Нет,29955.0,усатая,1.0
1941,1638194239,255f5d01f02544a22902ef0f82771960,filler_yes,зелёная ручка,Да,1234.0,зелёная,1.0
1942,1638194239,255f5d01f02544a22902ef0f82771960,filler_no,точечный паркет,Нет,1050.0,точечный,1.0
1943,1638194239,255f5d01f02544a22902ef0f82771960,filler_yes,вкусный помидор,Да,4414.0,вкусный,1.0
1944,1638194239,255f5d01f02544a22902ef0f82771960,filler_no,томатный приют,Нет,1500.0,томатный,1.0
1945,1638194239,255f5d01f02544a22902ef0f82771960,filler_no,женатый отчет,Нет,1080.0,женатый,1.0
1946,1638194239,255f5d01f02544a22902ef0f82771960,metaphor,ледяной кофе,Да,1371.0,ледяной,1.0
1947,1638194239,255f5d01f02544a22902ef0f82771960,filler_no,сутулая камера,Нет,978.0,сутулая,1.0
1948,1638194239,255f5d01f02544a22902ef0f82771960,bleaching,бешеный голод,Да,1375.0,бешеный,1.0
1949,1638194239,255f5d01f02544a22902ef0f82771960,filler_no,антисоветская река,Нет,1931.0,антисоветская,1.0
1950,1638194239,255f5d01f02544a22902ef0f82771960,filler_yes,белые носки,Да,870.0,белые,1.0
1951,1638194239,255f5d01f02544a22902ef0f82771960,filler_no,зеркальная сигарета,Нет,1462.0,зеркальная,1.0
1952,1638194239,255f5d01f02544a22902ef0f82771960,bleaching,страшная жажда,Да,984.0,страшная,1.0
1953,1638194239,255f5d01f02544a22902ef0f82771960,filler_yes,известный актёр,Да,1349.0,известный,1.0
1954,1638194239,255f5d01f02544a22902ef0f82771960,filler_no,фазовая лилия,Нет,1889.0,фазовая,1.0
1955,1638194239,255f5d01f02544a22902ef0f82771960,filler_no,круглосуточное тесто,Нет,9104.0,круглосуточное,1.0
1956,1638194239,255f5d01f02544a22902ef0f82771960,filler_no,тревожный кошелёк,Нет,1174.0,тревожный,1.0
1957,1638194239,255f5d01f02544a22902ef0f82771960,filler_yes,удобный сервис,Да,2216.0,удобный,1.0
1958,1638194239,255f5d01f02544a22902ef0f82771960,filler_yes,влажная трава,Да,3593.0,влажная,1.0
1959,1638194239,255f5d01f02544a22902ef0f82771960,filler_yes,умный друг,Да,951.0,умный,1.0
1960,1638194239,255f5d01f02544a22902ef0f82771960,literal_m,светлая ткань,Да,1264.0,светлая,1.0
1961,1638194239,255f5d01f02544a22902ef0f82771960,filler_no,включенный комод,Нет,1670.0,включенный,1.0
1962,1638194239,255f5d01f02544a22902ef0f82771960,literal_b,глубокий овраг,Да,5981.0,глубокий,1.0
1963,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,ok,пить пиво,Да,2520.0,пить,1.0
1964,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,сесть в трагедию,Нет,2000.0,сесть,1.0
1965,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,ok,слушать радио,Да,2203.0,слушать,1.0
1966,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,ok,гоняться за славой,Да,1999.0,гоняться,1.0
1967,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,налить звезду,Нет,2077.0,налить,1.0
1968,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,обидеть вилку,Нет,1583.0,обидеть,1.0
1969,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,ok,рассуждать о вечном,Да,4440.0,рассуждать,1.0
1970,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,надеть завтрак,Нет,2111.0,надеть,1.0
1971,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,облокотиться на печаль,Нет,1937.0,облокотиться,1.0
1972,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,hm,подарить жизнь,Да,1696.0,подарить,1.0
1973,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,lhb,класть ложку,Да,1863.0,класть,1.0
1974,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,косить портфель,Нет,1732.0,косить,1.0
1975,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,ok,собирать яблоки,Да,1486.0,собирать,1.0
1976,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,приказать внимание,Нет,2107.0,приказать,1.0
1977,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,llm,ударить по колену,Да,2917.0,ударить,1.0
1978,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,llb,снять капюшон,Да,2284.0,снять,1.0
1979,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,лечить одежду,Нет,1566.0,лечить,1.0
1980,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,llm,выйти из библиотеки,Да,2183.0,выйти,1.0
1981,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,ok,наслаждаться погодой,Да,2547.0,наслаждаться,1.0
1982,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,ok,делать массаж,Да,1765.0,делать,1.0
1983,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,выражать ранец,Нет,1626.0,выражать,1.0
1984,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,ok,писать сочинение,Да,2006.0,писать,1.0
1985,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,терроризировать тумбочку,Нет,2359.0,терроризировать,1.0
1986,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,клянчить тревогу,Нет,1569.0,клянчить,1.0
1987,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,lhm,идти к выходу,Да,1616.0,идти,1.0
1988,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,lb,кидать клич,Да,1849.0,кидать,1.0
1989,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,лупить проблему,Нет,1518.0,лупить,1.0
1990,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,оскорбить зонтик,Нет,1696.0,оскорбить,1.0
1991,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,hm,разогревать мышцы,Да,1863.0,разогревать,1.0
1992,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,hb,дать сигнал,Да,1953.0,дать,1.0
1993,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,развеселить батарею,Нет,1433.0,развеселить,1.0
1994,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,дёргать за терпение,Нет,2288.0,дёргать,1.0
1995,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,танцевать картину,Нет,3385.0,танцевать,1.0
1996,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,lhb,нести груз,Да,1515.0,нести,1.0
1997,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,лежать на потолке,Да,3325.0,лежать,0.0
1998,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,hb,брать реванш,Да,2142.0,брать,1.0
1999,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,душить стул,Нет,3383.0,душить,1.0
2000,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,lb,погасить штраф,Да,1681.0,погасить,1.0
2001,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,lhm,наполнять стакан,Да,1431.0,наполнять,1.0
2002,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,испечь печаль,Нет,2320.0,испечь,1.0
2003,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,возбуждать стену,Нет,1882.0,возбуждать,1.0
2004,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,llb,вызвать дочку,Да,2211.0,вызвать,1.0
2005,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,lm,вертеть мужем,Да,1537.0,вертеть,1.0
2006,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,lhb,вести человека,Да,4322.0,вести,1.0
2007,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,одеть ванну,Нет,1298.0,одеть,1.0
2008,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,ok,скушать ужин,Да,2239.0,скушать,1.0
2009,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,hm,забирать энергию,Да,1695.0,забирать,1.0
2010,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,обедать печалью,Нет,1582.0,обедать,1.0
2011,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,ok,смотреть на облака,Да,2250.0,смотреть,1.0
2012,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,испугать банкомат,Нет,1990.0,испугать,1.0
2013,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,молчать комплименты,Нет,1933.0,молчать,1.0
2014,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,llb,разбить тарелку,Да,3453.0,разбить,1.0
2015,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,lm,копить злость,Да,1838.0,копить,1.0
2016,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,вылить квартиру,Нет,1638.0,вылить,1.0
2017,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,смотреть ушами,Нет,4450.0,смотреть,1.0
2018,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,lhb,взять книгу,Да,1662.0,взять,1.0
2019,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,llm,сражаться с воинами,Да,2470.0,сражаться,1.0
2020,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,разозлить матрас,Нет,1766.0,разозлить,1.0
2021,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,свисать с пола,Нет,2154.0,свисать,1.0
2022,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,lb,держать вахту,Да,2536.0,держать,1.0
2023,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,разорвать тревогу,Нет,4915.0,разорвать,1.0
2024,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,lhm,резать хлеб,Да,1682.0,резать,1.0
2025,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,отвечать на табуретку,Нет,1883.0,отвечать,1.0
2026,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,hm,потерять покой,Да,2705.0,потерять,1.0
2027,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,ok,покупать продукты,Да,1502.0,покупать,1.0
2028,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,везти слово,Нет,1274.0,везти,1.0
2029,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,lm,уронить голову,Да,1885.0,уронить,1.0
2030,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,нажимать рыбу,Нет,1358.0,нажимать,1.0
2031,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,hb,крутить роман,Да,1417.0,крутить,1.0
2032,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,lm,бить по психике,Да,1606.0,бить,1.0
2033,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,враждовать с ковром,Нет,1831.0,враждовать,1.0
2034,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,слушать глазами,Нет,2570.0,слушать,1.0
2035,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,ok,кормить курицу,Да,2245.0,кормить,1.0
2036,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,говорить диванами,Нет,2103.0,говорить,1.0
2037,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,llb,развязать ленту,Да,1644.0,развязать,1.0
2038,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,lhm,бродить по коридорам,Да,2800.0,бродить,1.0
2039,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,съесть статую,Нет,2117.0,съесть,1.0
2040,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,lb,оставить рубец,Да,5196.0,оставить,1.0
2041,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,жить в десерте,Нет,3510.0,жить,1.0
2042,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,ok,спорить с папой,Да,1648.0,спорить,1.0
2043,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,избить траву,Нет,1864.0,избить,1.0
2044,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,hb,поднять крик,Да,1972.0,поднять,1.0
2045,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,вдохнуть кошелёк,Нет,1411.0,вдохнуть,1.0
2046,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,подметать обсуждение,Нет,1696.0,подметать,1.0
2047,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,вышивать воду,Нет,1483.0,вышивать,1.0
2048,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,ok,говорить неправду,Да,1486.0,говорить,1.0
2049,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,llm,двигаться к библиотеке,Да,2310.0,двигаться,1.0
2050,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,вылечить погоду,Нет,2396.0,вылечить,1.0
2051,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,fil,бежать по потолку,Да,2109.0,бежать,0.0
2052,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,metaphor,сладкая слава,Да,3056.0,сладкая,1.0
2053,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,filler_no,компетентный грот,Нет,2615.0,компетентный,1.0
2054,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,metaphor,горячая битва,Да,1228.0,горячая,1.0
2055,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,filler_no,отсталый снег,Нет,1724.0,отсталый,1.0
2056,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,filler_no,торопливый комок,Нет,1880.0,торопливый,1.0
2057,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,filler_no,литровый диван,Нет,1371.0,литровый,1.0
2058,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,literal_b,крепкие зубы,Да,1576.0,крепкие,1.0
2059,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,literal_b,лёгкая куртка,Да,2402.0,лёгкая,1.0
2060,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,filler_no,честный крюк,Нет,1657.0,честный,1.0
2061,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,filler_yes,деревянная лавочка,Да,1255.0,деревянная,1.0
2062,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,filler_no,цветущая помада,Нет,1936.0,цветущая,1.0
2063,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,filler_yes,апельсиновый сок,Да,3071.0,апельсиновый,1.0
2064,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,filler_yes,тёплая погода,Да,2488.0,тёплая,1.0
2065,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,filler_yes,хороший ученик,Да,1966.0,хороший,1.0
2066,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,filler_no,хвойная сплетня,Нет,1652.0,хвойная,1.0
2067,1638195717,fdf174c74da3f3bdd6f769d96d9539c1,filler_no,консервная пьеса,Да,1997.0,консервная,0.0
